image_id,image_path,label
patch-125-725-150-750-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-725-150-750-#SK1070_combined.tif#.png,wall
patch-125-75-150-100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-75-150-100-#SK1070_combined.tif#.png,no_wall
patch-25-0-50-25-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-0-50-25-#SK1070_combined.tif#.png,wall
patch-25-100-50-125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-100-50-125-#SK1070_combined.tif#.png,wall
patch-25-1000-50-1025-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1000-50-1025-#SK1070_combined.tif#.png,no_wall
patch-25-1025-50-1050-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1025-50-1050-#SK1070_combined.tif#.png,no_wall
patch-25-1050-50-1075-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1050-50-1075-#SK1070_combined.tif#.png,no_wall
patch-25-1075-50-1100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1075-50-1100-#SK1070_combined.tif#.png,wall
patch-25-1100-50-1125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1100-50-1125-#SK1070_combined.tif#.png,wall
patch-25-1125-50-1150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1125-50-1150-#SK1070_combined.tif#.png,no_wall
patch-25-1150-50-1175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1150-50-1175-#SK1070_combined.tif#.png,wall
patch-25-1175-50-1200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1175-50-1200-#SK1070_combined.tif#.png,no_wall
patch-25-1200-50-1225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1200-50-1225-#SK1070_combined.tif#.png,no_wall
patch-25-1225-50-1250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1225-50-1250-#SK1070_combined.tif#.png,no_wall
patch-25-125-50-150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-125-50-150-#SK1070_combined.tif#.png,no_wall
patch-25-1250-50-1275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1250-50-1275-#SK1070_combined.tif#.png,no_wall
patch-25-1275-50-1300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1275-50-1300-#SK1070_combined.tif#.png,no_wall
patch-25-1300-50-1325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1300-50-1325-#SK1070_combined.tif#.png,no_wall
patch-25-1325-50-1350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1325-50-1350-#SK1070_combined.tif#.png,no_wall
patch-25-1350-50-1375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1350-50-1375-#SK1070_combined.tif#.png,wall
patch-25-1375-50-1400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1375-50-1400-#SK1070_combined.tif#.png,no_wall
patch-25-1400-50-1425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1400-50-1425-#SK1070_combined.tif#.png,wall
patch-25-1425-50-1450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1425-50-1450-#SK1070_combined.tif#.png,wall
patch-25-1450-50-1475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1450-50-1475-#SK1070_combined.tif#.png,wall
patch-25-1475-50-1492-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-1475-50-1492-#SK1070_combined.tif#.png,no_wall
patch-25-150-50-175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-150-50-175-#SK1070_combined.tif#.png,no_wall
patch-25-175-50-200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-175-50-200-#SK1070_combined.tif#.png,no_wall
patch-25-200-50-225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-200-50-225-#SK1070_combined.tif#.png,no_wall
patch-25-225-50-250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-225-50-250-#SK1070_combined.tif#.png,wall
patch-25-25-50-50-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-25-50-50-#SK1070_combined.tif#.png,no_wall
patch-25-250-50-275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-250-50-275-#SK1070_combined.tif#.png,no_wall
patch-25-275-50-300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-275-50-300-#SK1070_combined.tif#.png,no_wall
patch-25-300-50-325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-300-50-325-#SK1070_combined.tif#.png,no_wall
patch-25-325-50-350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-325-50-350-#SK1070_combined.tif#.png,no_wall
patch-25-350-50-375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-350-50-375-#SK1070_combined.tif#.png,wall
patch-25-375-50-400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-375-50-400-#SK1070_combined.tif#.png,no_wall
patch-25-400-50-425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-400-50-425-#SK1070_combined.tif#.png,wall
patch-25-425-50-450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-425-50-450-#SK1070_combined.tif#.png,wall
patch-25-450-50-475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-450-50-475-#SK1070_combined.tif#.png,no_wall
patch-25-475-50-500-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-475-50-500-#SK1070_combined.tif#.png,wall
patch-25-50-50-75-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-50-50-75-#SK1070_combined.tif#.png,no_wall
patch-25-500-50-525-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-500-50-525-#SK1070_combined.tif#.png,wall
patch-25-525-50-550-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-525-50-550-#SK1070_combined.tif#.png,wall
patch-25-550-50-575-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-550-50-575-#SK1070_combined.tif#.png,wall
patch-25-575-50-600-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-575-50-600-#SK1070_combined.tif#.png,no_wall
patch-25-600-50-625-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-600-50-625-#SK1070_combined.tif#.png,no_wall
patch-25-625-50-650-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-625-50-650-#SK1070_combined.tif#.png,no_wall
patch-25-650-50-675-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-650-50-675-#SK1070_combined.tif#.png,no_wall
patch-25-675-50-700-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-675-50-700-#SK1070_combined.tif#.png,no_wall
patch-25-700-50-725-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-700-50-725-#SK1070_combined.tif#.png,no_wall
patch-25-725-50-750-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-725-50-750-#SK1070_combined.tif#.png,no_wall
patch-25-75-50-100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-75-50-100-#SK1070_combined.tif#.png,wall
patch-25-750-50-775-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-750-50-775-#SK1070_combined.tif#.png,no_wall
patch-25-775-50-800-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-775-50-800-#SK1070_combined.tif#.png,no_wall
patch-25-800-50-825-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-800-50-825-#SK1070_combined.tif#.png,no_wall
patch-25-825-50-850-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-825-50-850-#SK1070_combined.tif#.png,wall
patch-25-850-50-875-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-850-50-875-#SK1070_combined.tif#.png,wall
patch-25-875-50-900-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-875-50-900-#SK1070_combined.tif#.png,wall
patch-25-900-50-925-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-900-50-925-#SK1070_combined.tif#.png,wall
patch-25-925-50-950-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-925-50-950-#SK1070_combined.tif#.png,wall
patch-25-950-50-975-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-950-50-975-#SK1070_combined.tif#.png,wall
patch-25-975-50-1000-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-25-975-50-1000-#SK1070_combined.tif#.png,no_wall
patch-50-0-75-25-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-0-75-25-#SK1070_combined.tif#.png,wall
patch-50-100-75-125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-100-75-125-#SK1070_combined.tif#.png,no_wall
patch-50-1000-75-1025-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1000-75-1025-#SK1070_combined.tif#.png,wall
patch-50-1025-75-1050-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1025-75-1050-#SK1070_combined.tif#.png,wall
patch-50-1050-75-1075-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1050-75-1075-#SK1070_combined.tif#.png,wall
patch-50-1075-75-1100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1075-75-1100-#SK1070_combined.tif#.png,wall
patch-50-1100-75-1125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1100-75-1125-#SK1070_combined.tif#.png,wall
patch-50-1125-75-1150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1125-75-1150-#SK1070_combined.tif#.png,no_wall
patch-50-1150-75-1175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1150-75-1175-#SK1070_combined.tif#.png,no_wall
patch-50-1175-75-1200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1175-75-1200-#SK1070_combined.tif#.png,no_wall
patch-50-1200-75-1225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1200-75-1225-#SK1070_combined.tif#.png,no_wall
patch-50-1225-75-1250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1225-75-1250-#SK1070_combined.tif#.png,no_wall
patch-50-125-75-150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-125-75-150-#SK1070_combined.tif#.png,no_wall
patch-50-1250-75-1275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1250-75-1275-#SK1070_combined.tif#.png,no_wall
patch-50-1275-75-1300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1275-75-1300-#SK1070_combined.tif#.png,no_wall
patch-50-1300-75-1325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1300-75-1325-#SK1070_combined.tif#.png,no_wall
patch-50-1325-75-1350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1325-75-1350-#SK1070_combined.tif#.png,no_wall
patch-50-1350-75-1375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1350-75-1375-#SK1070_combined.tif#.png,wall
patch-50-1375-75-1400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1375-75-1400-#SK1070_combined.tif#.png,wall
patch-50-1400-75-1425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1400-75-1425-#SK1070_combined.tif#.png,wall
patch-50-1425-75-1450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1425-75-1450-#SK1070_combined.tif#.png,no_wall
patch-50-1450-75-1475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1450-75-1475-#SK1070_combined.tif#.png,no_wall
patch-50-1475-75-1492-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-1475-75-1492-#SK1070_combined.tif#.png,no_wall
patch-50-150-75-175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-150-75-175-#SK1070_combined.tif#.png,no_wall
patch-50-175-75-200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-175-75-200-#SK1070_combined.tif#.png,wall
patch-50-200-75-225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-200-75-225-#SK1070_combined.tif#.png,no_wall
patch-50-225-75-250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-225-75-250-#SK1070_combined.tif#.png,wall
patch-50-25-75-50-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-25-75-50-#SK1070_combined.tif#.png,no_wall
patch-50-250-75-275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-250-75-275-#SK1070_combined.tif#.png,wall
patch-50-275-75-300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-275-75-300-#SK1070_combined.tif#.png,no_wall
patch-50-300-75-325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-300-75-325-#SK1070_combined.tif#.png,no_wall
patch-50-325-75-350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-325-75-350-#SK1070_combined.tif#.png,no_wall
patch-50-350-75-375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-350-75-375-#SK1070_combined.tif#.png,wall
patch-50-375-75-400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-375-75-400-#SK1070_combined.tif#.png,wall
patch-50-400-75-425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-400-75-425-#SK1070_combined.tif#.png,no_wall
patch-50-425-75-450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-425-75-450-#SK1070_combined.tif#.png,wall
patch-50-450-75-475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-450-75-475-#SK1070_combined.tif#.png,no_wall
patch-50-475-75-500-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-475-75-500-#SK1070_combined.tif#.png,no_wall
patch-50-50-75-75-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-50-75-75-#SK1070_combined.tif#.png,no_wall
patch-50-500-75-525-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-500-75-525-#SK1070_combined.tif#.png,no_wall
patch-50-525-75-550-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-525-75-550-#SK1070_combined.tif#.png,wall
patch-50-550-75-575-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-550-75-575-#SK1070_combined.tif#.png,wall
patch-50-575-75-600-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-575-75-600-#SK1070_combined.tif#.png,no_wall
patch-50-600-75-625-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-600-75-625-#SK1070_combined.tif#.png,no_wall
patch-50-625-75-650-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-625-75-650-#SK1070_combined.tif#.png,no_wall
patch-50-650-75-675-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-650-75-675-#SK1070_combined.tif#.png,no_wall
patch-50-675-75-700-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-675-75-700-#SK1070_combined.tif#.png,no_wall
patch-50-700-75-725-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-700-75-725-#SK1070_combined.tif#.png,no_wall
patch-50-725-75-750-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-725-75-750-#SK1070_combined.tif#.png,wall
patch-50-75-75-100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-75-75-100-#SK1070_combined.tif#.png,wall
patch-50-750-75-775-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-750-75-775-#SK1070_combined.tif#.png,wall
patch-50-775-75-800-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-775-75-800-#SK1070_combined.tif#.png,wall
patch-50-800-75-825-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-800-75-825-#SK1070_combined.tif#.png,wall
patch-50-825-75-850-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-825-75-850-#SK1070_combined.tif#.png,wall
patch-50-850-75-875-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-850-75-875-#SK1070_combined.tif#.png,no_wall
patch-50-875-75-900-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-875-75-900-#SK1070_combined.tif#.png,no_wall
patch-50-900-75-925-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-900-75-925-#SK1070_combined.tif#.png,wall
patch-50-925-75-950-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-925-75-950-#SK1070_combined.tif#.png,no_wall
patch-50-950-75-975-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-950-75-975-#SK1070_combined.tif#.png,no_wall
patch-50-975-75-1000-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-50-975-75-1000-#SK1070_combined.tif#.png,wall
patch-75-0-100-25-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-0-100-25-#SK1070_combined.tif#.png,no_wall
patch-75-100-100-125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-100-100-125-#SK1070_combined.tif#.png,no_wall
patch-75-1000-100-1025-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1000-100-1025-#SK1070_combined.tif#.png,no_wall
patch-75-1025-100-1050-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1025-100-1050-#SK1070_combined.tif#.png,no_wall
patch-75-1050-100-1075-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1050-100-1075-#SK1070_combined.tif#.png,no_wall
patch-75-1075-100-1100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1075-100-1100-#SK1070_combined.tif#.png,no_wall
patch-75-1100-100-1125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1100-100-1125-#SK1070_combined.tif#.png,no_wall
patch-75-1125-100-1150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1125-100-1150-#SK1070_combined.tif#.png,no_wall
patch-75-1150-100-1175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1150-100-1175-#SK1070_combined.tif#.png,no_wall
patch-75-1175-100-1200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1175-100-1200-#SK1070_combined.tif#.png,no_wall
patch-75-1200-100-1225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1200-100-1225-#SK1070_combined.tif#.png,no_wall
patch-75-1225-100-1250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1225-100-1250-#SK1070_combined.tif#.png,no_wall
patch-75-125-100-150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-125-100-150-#SK1070_combined.tif#.png,no_wall
patch-75-1250-100-1275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1250-100-1275-#SK1070_combined.tif#.png,no_wall
patch-75-1275-100-1300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1275-100-1300-#SK1070_combined.tif#.png,no_wall
patch-75-1300-100-1325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1300-100-1325-#SK1070_combined.tif#.png,no_wall
patch-75-1325-100-1350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1325-100-1350-#SK1070_combined.tif#.png,no_wall
patch-75-1350-100-1375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1350-100-1375-#SK1070_combined.tif#.png,no_wall
patch-75-1375-100-1400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1375-100-1400-#SK1070_combined.tif#.png,wall
patch-75-1400-100-1425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1400-100-1425-#SK1070_combined.tif#.png,wall
patch-75-1425-100-1450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1425-100-1450-#SK1070_combined.tif#.png,wall
patch-75-1450-100-1475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1450-100-1475-#SK1070_combined.tif#.png,wall
patch-75-1475-100-1492-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-1475-100-1492-#SK1070_combined.tif#.png,wall
patch-75-150-100-175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-150-100-175-#SK1070_combined.tif#.png,no_wall
patch-75-175-100-200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-75-175-100-200-#SK1070_combined.tif#.png,wall
