image_id,label,image_path,parent_id,pixel_bounds
patch-400-975-425-1000-#SK1068_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-400-975-425-1000-#SK1068_combined.tif#.png,SK1068_combined.tif,"(400, 975, 425, 1000)"
patch-450-1300-475-1325-#SK1068_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-450-1300-475-1325-#SK1068_combined.tif#.png,SK1068_combined.tif,"(450, 1300, 475, 1325)"
patch-975-525-1000-550-#SK1068_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-975-525-1000-550-#SK1068_combined.tif#.png,SK1068_combined.tif,"(975, 525, 1000, 550)"
patch-1450-1175-1475-1200-#SK1068_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1450-1175-1475-1200-#SK1068_combined.tif#.png,SK1068_combined.tif,"(1450, 1175, 1475, 1200)"
patch-200-1000-225-1025-#SK1069_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-200-1000-225-1025-#SK1069_combined.tif#.png,SK1069_combined.tif,"(200, 1000, 225, 1025)"
patch-1175-425-1200-450-#SK1069_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1175-425-1200-450-#SK1069_combined.tif#.png,SK1069_combined.tif,"(1175, 425, 1200, 450)"
patch-1300-1150-1325-1175-#SK1069_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1300-1150-1325-1175-#SK1069_combined.tif#.png,SK1069_combined.tif,"(1300, 1150, 1325, 1175)"
patch-0-125-25-150-#SK1070_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-0-125-25-150-#SK1070_combined.tif#.png,SK1070_combined.tif,"(0, 125, 25, 150)"
patch-0-800-25-825-#SK1070_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-0-800-25-825-#SK1070_combined.tif#.png,SK1070_combined.tif,"(0, 800, 25, 825)"
patch-350-1000-375-1025-#SK1070_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-350-1000-375-1025-#SK1070_combined.tif#.png,SK1070_combined.tif,"(350, 1000, 375, 1025)"
patch-575-1375-600-1400-#SK1070_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-575-1375-600-1400-#SK1070_combined.tif#.png,SK1070_combined.tif,"(575, 1375, 600, 1400)"
patch-400-200-425-225-#SK1071_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-400-200-425-225-#SK1071_combined.tif#.png,SK1071_combined.tif,"(400, 200, 425, 225)"
patch-700-925-725-950-#SK1071_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-925-725-950-#SK1071_combined.tif#.png,SK1071_combined.tif,"(700, 925, 725, 950)"
patch-775-725-800-750-#SK1071_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-775-725-800-750-#SK1071_combined.tif#.png,SK1071_combined.tif,"(775, 725, 800, 750)"
patch-850-775-875-800-#SK1071_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-850-775-875-800-#SK1071_combined.tif#.png,SK1071_combined.tif,"(850, 775, 875, 800)"
patch-1250-500-1275-525-#SK1071_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1250-500-1275-525-#SK1071_combined.tif#.png,SK1071_combined.tif,"(1250, 500, 1275, 525)"
patch-1300-125-1325-150-#SK1071_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1300-125-1325-150-#SK1071_combined.tif#.png,SK1071_combined.tif,"(1300, 125, 1325, 150)"
patch-225-1075-250-1100-#SK1072_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-225-1075-250-1100-#SK1072_combined.tif#.png,SK1072_combined.tif,"(225, 1075, 250, 1100)"
patch-100-400-125-425-#SK1073_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-100-400-125-425-#SK1073_combined.tif#.png,SK1073_combined.tif,"(100, 400, 125, 425)"
patch-725-50-750-75-#SK1073_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-725-50-750-75-#SK1073_combined.tif#.png,SK1073_combined.tif,"(725, 50, 750, 75)"
patch-800-1000-825-1025-#SK1073_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-800-1000-825-1025-#SK1073_combined.tif#.png,SK1073_combined.tif,"(800, 1000, 825, 1025)"
patch-1225-150-1250-175-#SK1073_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1225-150-1250-175-#SK1073_combined.tif#.png,SK1073_combined.tif,"(1225, 150, 1250, 175)"
patch-350-400-375-425-#SK1074_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-350-400-375-425-#SK1074_combined.tif#.png,SK1074_combined.tif,"(350, 400, 375, 425)"
patch-625-700-650-725-#SK1074_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-625-700-650-725-#SK1074_combined.tif#.png,SK1074_combined.tif,"(625, 700, 650, 725)"
patch-0-1175-25-1200-#SK1075_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-0-1175-25-1200-#SK1075_combined.tif#.png,SK1075_combined.tif,"(0, 1175, 25, 1200)"
patch-275-1150-300-1175-#SK1075_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-275-1150-300-1175-#SK1075_combined.tif#.png,SK1075_combined.tif,"(275, 1150, 300, 1175)"
patch-600-700-625-725-#SK1075_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-600-700-625-725-#SK1075_combined.tif#.png,SK1075_combined.tif,"(600, 700, 625, 725)"
patch-875-1125-900-1150-#SK1075_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-875-1125-900-1150-#SK1075_combined.tif#.png,SK1075_combined.tif,"(875, 1125, 900, 1150)"
patch-900-1175-925-1200-#SK1075_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-900-1175-925-1200-#SK1075_combined.tif#.png,SK1075_combined.tif,"(900, 1175, 925, 1200)"
patch-1000-1000-1025-1025-#SK1075_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1000-1000-1025-1025-#SK1075_combined.tif#.png,SK1075_combined.tif,"(1000, 1000, 1025, 1025)"
patch-1025-525-1050-550-#SK1075_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1025-525-1050-550-#SK1075_combined.tif#.png,SK1075_combined.tif,"(1025, 525, 1050, 550)"
patch-350-125-375-150-#SK1076_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-350-125-375-150-#SK1076_combined.tif#.png,SK1076_combined.tif,"(350, 125, 375, 150)"
patch-700-475-725-500-#SK1076_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-475-725-500-#SK1076_combined.tif#.png,SK1076_combined.tif,"(700, 475, 725, 500)"
patch-825-325-850-350-#SK1076_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-825-325-850-350-#SK1076_combined.tif#.png,SK1076_combined.tif,"(825, 325, 850, 350)"
patch-900-800-925-825-#SK1076_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-900-800-925-825-#SK1076_combined.tif#.png,SK1076_combined.tif,"(900, 800, 925, 825)"
patch-200-75-225-100-#SK1077_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-200-75-225-100-#SK1077_combined.tif#.png,SK1077_combined.tif,"(200, 75, 225, 100)"
patch-275-225-300-250-#SK1077_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-275-225-300-250-#SK1077_combined.tif#.png,SK1077_combined.tif,"(275, 225, 300, 250)"
patch-450-1450-475-1475-#SK1077_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-450-1450-475-1475-#SK1077_combined.tif#.png,SK1077_combined.tif,"(450, 1450, 475, 1475)"
patch-550-650-575-675-#SK1077_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-550-650-575-675-#SK1077_combined.tif#.png,SK1077_combined.tif,"(550, 650, 575, 675)"
patch-700-225-725-250-#SK1077_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-225-725-250-#SK1077_combined.tif#.png,SK1077_combined.tif,"(700, 225, 725, 250)"
patch-725-1125-750-1150-#SK1077_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-725-1125-750-1150-#SK1077_combined.tif#.png,SK1077_combined.tif,"(725, 1125, 750, 1150)"
patch-775-225-800-250-#SK1077_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-775-225-800-250-#SK1077_combined.tif#.png,SK1077_combined.tif,"(775, 225, 800, 250)"
patch-875-675-900-700-#SK1077_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-875-675-900-700-#SK1077_combined.tif#.png,SK1077_combined.tif,"(875, 675, 900, 700)"
patch-1150-1475-1175-1492-#SK1077_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1150-1475-1175-1492-#SK1077_combined.tif#.png,SK1077_combined.tif,"(1150, 1475, 1175, 1492)"
patch-25-450-50-475-#SK1078_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-25-450-50-475-#SK1078_combined.tif#.png,SK1078_combined.tif,"(25, 450, 50, 475)"
patch-300-50-325-75-#SK1078_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-300-50-325-75-#SK1078_combined.tif#.png,SK1078_combined.tif,"(300, 50, 325, 75)"
patch-875-850-900-875-#SK1078_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-875-850-900-875-#SK1078_combined.tif#.png,SK1078_combined.tif,"(875, 850, 900, 875)"
patch-550-1225-575-1250-#SK1079_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-550-1225-575-1250-#SK1079_combined.tif#.png,SK1079_combined.tif,"(550, 1225, 575, 1250)"
patch-875-375-900-400-#SK1079_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-875-375-900-400-#SK1079_combined.tif#.png,SK1079_combined.tif,"(875, 375, 900, 400)"
patch-950-425-975-450-#SK1079_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-950-425-975-450-#SK1079_combined.tif#.png,SK1079_combined.tif,"(950, 425, 975, 450)"
patch-1075-1450-1100-1475-#SK1079_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1075-1450-1100-1475-#SK1079_combined.tif#.png,SK1079_combined.tif,"(1075, 1450, 1100, 1475)"
patch-350-750-375-775-#SK1080_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-350-750-375-775-#SK1080_combined.tif#.png,SK1080_combined.tif,"(350, 750, 375, 775)"
patch-1400-1250-1425-1275-#SK1080_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1400-1250-1425-1275-#SK1080_combined.tif#.png,SK1080_combined.tif,"(1400, 1250, 1425, 1275)"
patch-200-750-225-775-#SK1081_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-200-750-225-775-#SK1081_combined.tif#.png,SK1081_combined.tif,"(200, 750, 225, 775)"
patch-375-925-400-950-#SK1081_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-375-925-400-950-#SK1081_combined.tif#.png,SK1081_combined.tif,"(375, 925, 400, 950)"
patch-375-1450-400-1475-#SK1081_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-375-1450-400-1475-#SK1081_combined.tif#.png,SK1081_combined.tif,"(375, 1450, 400, 1475)"
patch-575-1400-600-1425-#SK1081_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-575-1400-600-1425-#SK1081_combined.tif#.png,SK1081_combined.tif,"(575, 1400, 600, 1425)"
patch-750-350-775-375-#SK1081_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-750-350-775-375-#SK1081_combined.tif#.png,SK1081_combined.tif,"(750, 350, 775, 375)"
patch-875-275-900-300-#SK1081_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-875-275-900-300-#SK1081_combined.tif#.png,SK1081_combined.tif,"(875, 275, 900, 300)"
patch-1450-1100-1475-1125-#SK1081_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1450-1100-1475-1125-#SK1081_combined.tif#.png,SK1081_combined.tif,"(1450, 1100, 1475, 1125)"
patch-100-425-125-450-#SK1082_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-100-425-125-450-#SK1082_combined.tif#.png,SK1082_combined.tif,"(100, 425, 125, 450)"
patch-100-1275-125-1300-#SK1082_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-100-1275-125-1300-#SK1082_combined.tif#.png,SK1082_combined.tif,"(100, 1275, 125, 1300)"
patch-150-1225-175-1250-#SK1082_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-150-1225-175-1250-#SK1082_combined.tif#.png,SK1082_combined.tif,"(150, 1225, 175, 1250)"
patch-350-400-375-425-#SK1082_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-350-400-375-425-#SK1082_combined.tif#.png,SK1082_combined.tif,"(350, 400, 375, 425)"
patch-375-25-400-50-#SK1082_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-375-25-400-50-#SK1082_combined.tif#.png,SK1082_combined.tif,"(375, 25, 400, 50)"
patch-450-875-475-900-#SK1082_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-450-875-475-900-#SK1082_combined.tif#.png,SK1082_combined.tif,"(450, 875, 475, 900)"
patch-875-500-900-525-#SK1082_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-875-500-900-525-#SK1082_combined.tif#.png,SK1082_combined.tif,"(875, 500, 900, 525)"
patch-1025-1425-1050-1450-#SK1082_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1025-1425-1050-1450-#SK1082_combined.tif#.png,SK1082_combined.tif,"(1025, 1425, 1050, 1450)"
patch-1475-675-1492-700-#SK1082_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1475-675-1492-700-#SK1082_combined.tif#.png,SK1082_combined.tif,"(1475, 675, 1492, 700)"
patch-25-850-50-875-#SK1148_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-25-850-50-875-#SK1148_combined.tif#.png,SK1148_combined.tif,"(25, 850, 50, 875)"
patch-700-325-725-350-#SK1148_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-325-725-350-#SK1148_combined.tif#.png,SK1148_combined.tif,"(700, 325, 725, 350)"
patch-1000-75-1025-100-#SK1148_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1000-75-1025-100-#SK1148_combined.tif#.png,SK1148_combined.tif,"(1000, 75, 1025, 100)"
patch-1425-975-1450-1000-#SK1148_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1425-975-1450-1000-#SK1148_combined.tif#.png,SK1148_combined.tif,"(1425, 975, 1450, 1000)"
patch-1425-1450-1450-1475-#SK1148_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1425-1450-1450-1475-#SK1148_combined.tif#.png,SK1148_combined.tif,"(1425, 1450, 1450, 1475)"
patch-175-1275-200-1300-#SK1149_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-175-1275-200-1300-#SK1149_combined.tif#.png,SK1149_combined.tif,"(175, 1275, 200, 1300)"
patch-450-1400-475-1425-#SK1149_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-450-1400-475-1425-#SK1149_combined.tif#.png,SK1149_combined.tif,"(450, 1400, 475, 1425)"
patch-750-525-775-550-#SK1149_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-750-525-775-550-#SK1149_combined.tif#.png,SK1149_combined.tif,"(750, 525, 775, 550)"
patch-1050-625-1075-650-#SK1149_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1050-625-1075-650-#SK1149_combined.tif#.png,SK1149_combined.tif,"(1050, 625, 1075, 650)"
patch-450-200-475-225-#SK1150_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-450-200-475-225-#SK1150_combined.tif#.png,SK1150_combined.tif,"(450, 200, 475, 225)"
patch-650-1175-675-1200-#SK1150_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-650-1175-675-1200-#SK1150_combined.tif#.png,SK1150_combined.tif,"(650, 1175, 675, 1200)"
patch-750-1200-775-1225-#SK1151_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-750-1200-775-1225-#SK1151_combined.tif#.png,SK1151_combined.tif,"(750, 1200, 775, 1225)"
patch-800-825-825-850-#SK1151_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-800-825-825-850-#SK1151_combined.tif#.png,SK1151_combined.tif,"(800, 825, 825, 850)"
patch-1225-1100-1250-1125-#SK1151_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1225-1100-1250-1125-#SK1151_combined.tif#.png,SK1151_combined.tif,"(1225, 1100, 1250, 1125)"
patch-0-75-25-100-#SK1152_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-0-75-25-100-#SK1152_combined.tif#.png,SK1152_combined.tif,"(0, 75, 25, 100)"
patch-125-125-150-150-#SK1152_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-125-125-150-150-#SK1152_combined.tif#.png,SK1152_combined.tif,"(125, 125, 150, 150)"
patch-550-1325-575-1350-#SK1152_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-550-1325-575-1350-#SK1152_combined.tif#.png,SK1152_combined.tif,"(550, 1325, 575, 1350)"
patch-750-1175-775-1200-#SK1152_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-750-1175-775-1200-#SK1152_combined.tif#.png,SK1152_combined.tif,"(750, 1175, 775, 1200)"
patch-775-850-800-875-#SK1152_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-775-850-800-875-#SK1152_combined.tif#.png,SK1152_combined.tif,"(775, 850, 800, 875)"
patch-1000-725-1025-750-#SK1152_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1000-725-1025-750-#SK1152_combined.tif#.png,SK1152_combined.tif,"(1000, 725, 1025, 750)"
patch-150-500-175-525-#SK1154_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-150-500-175-525-#SK1154_combined.tif#.png,SK1154_combined.tif,"(150, 500, 175, 525)"
patch-175-800-200-825-#SK1154_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-175-800-200-825-#SK1154_combined.tif#.png,SK1154_combined.tif,"(175, 800, 200, 825)"
patch-475-825-500-850-#SK1155_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-475-825-500-850-#SK1155_combined.tif#.png,SK1155_combined.tif,"(475, 825, 500, 850)"
patch-675-475-700-500-#SK1155_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-675-475-700-500-#SK1155_combined.tif#.png,SK1155_combined.tif,"(675, 475, 700, 500)"
patch-700-575-725-600-#SK1155_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-700-575-725-600-#SK1155_combined.tif#.png,SK1155_combined.tif,"(700, 575, 725, 600)"
patch-425-775-450-800-#SK1156_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-425-775-450-800-#SK1156_combined.tif#.png,SK1156_combined.tif,"(425, 775, 450, 800)"
patch-425-825-450-850-#SK1156_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-425-825-450-850-#SK1156_combined.tif#.png,SK1156_combined.tif,"(425, 825, 450, 850)"
patch-475-450-500-475-#SK1156_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-475-450-500-475-#SK1156_combined.tif#.png,SK1156_combined.tif,"(475, 450, 500, 475)"
patch-575-425-600-450-#SK1156_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-575-425-600-450-#SK1156_combined.tif#.png,SK1156_combined.tif,"(575, 425, 600, 450)"
patch-775-1125-800-1150-#SK1156_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-775-1125-800-1150-#SK1156_combined.tif#.png,SK1156_combined.tif,"(775, 1125, 800, 1150)"
patch-1200-150-1225-175-#SK1156_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1200-150-1225-175-#SK1156_combined.tif#.png,SK1156_combined.tif,"(1200, 150, 1225, 175)"
patch-425-175-450-200-#SK1157_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-425-175-450-200-#SK1157_combined.tif#.png,SK1157_combined.tif,"(425, 175, 450, 200)"
patch-550-400-575-425-#SK1157_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-550-400-575-425-#SK1157_combined.tif#.png,SK1157_combined.tif,"(550, 400, 575, 425)"
patch-550-675-575-700-#SK1157_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-550-675-575-700-#SK1157_combined.tif#.png,SK1157_combined.tif,"(550, 675, 575, 700)"
patch-750-1300-775-1325-#SK1157_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-750-1300-775-1325-#SK1157_combined.tif#.png,SK1157_combined.tif,"(750, 1300, 775, 1325)"
patch-900-1150-925-1175-#SK1157_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-900-1150-925-1175-#SK1157_combined.tif#.png,SK1157_combined.tif,"(900, 1150, 925, 1175)"
patch-975-900-1000-925-#SK1157_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-975-900-1000-925-#SK1157_combined.tif#.png,SK1157_combined.tif,"(975, 900, 1000, 925)"
patch-550-800-575-825-#SK1158_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-550-800-575-825-#SK1158_combined.tif#.png,SK1158_combined.tif,"(550, 800, 575, 825)"
patch-1025-150-1050-175-#SK1158_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1025-150-1050-175-#SK1158_combined.tif#.png,SK1158_combined.tif,"(1025, 150, 1050, 175)"
patch-800-625-825-650-#SK1159_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-800-625-825-650-#SK1159_combined.tif#.png,SK1159_combined.tif,"(800, 625, 825, 650)"
patch-950-200-975-225-#SK1159_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-950-200-975-225-#SK1159_combined.tif#.png,SK1159_combined.tif,"(950, 200, 975, 225)"
patch-1025-100-1050-125-#SK1159_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1025-100-1050-125-#SK1159_combined.tif#.png,SK1159_combined.tif,"(1025, 100, 1050, 125)"
patch-1125-900-1150-925-#SK1159_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1125-900-1150-925-#SK1159_combined.tif#.png,SK1159_combined.tif,"(1125, 900, 1150, 925)"
patch-1275-25-1300-50-#SK1159_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-1275-25-1300-50-#SK1159_combined.tif#.png,SK1159_combined.tif,"(1275, 25, 1300, 50)"
patch-0-225-25-250-#SK1162_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-0-225-25-250-#SK1162_combined.tif#.png,SK1162_combined.tif,"(0, 225, 25, 250)"
patch-0-450-25-475-#SK1162_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-0-450-25-475-#SK1162_combined.tif#.png,SK1162_combined.tif,"(0, 450, 25, 475)"
patch-25-825-50-850-#SK1162_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-25-825-50-850-#SK1162_combined.tif#.png,SK1162_combined.tif,"(25, 825, 50, 850)"
patch-100-350-125-375-#SK1162_combined.tif#.png,wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-100-350-125-375-#SK1162_combined.tif#.png,SK1162_combined.tif,"(100, 350, 125, 375)"
patch-475-250-500-275-#SK1162_combined.tif#.png,no_wall,/home/david/Documents/GitHub/cnn-boundaries/content/tifs/patches/patch-475-250-500-275-#SK1162_combined.tif#.png,SK1162_combined.tif,"(475, 250, 500, 275)"
