image_id,image_path,label
patch-125-25-150-50-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-25-150-50-#SK1070_combined.tif#.png,no_wall
patch-125-250-150-275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-250-150-275-#SK1070_combined.tif#.png,wall
patch-125-275-150-300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-275-150-300-#SK1070_combined.tif#.png,wall
patch-125-300-150-325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-300-150-325-#SK1070_combined.tif#.png,no_wall
patch-125-325-150-350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-325-150-350-#SK1070_combined.tif#.png,no_wall
patch-125-350-150-375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-350-150-375-#SK1070_combined.tif#.png,no_wall
patch-125-375-150-400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-375-150-400-#SK1070_combined.tif#.png,wall
patch-125-400-150-425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-400-150-425-#SK1070_combined.tif#.png,wall
patch-125-425-150-450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-425-150-450-#SK1070_combined.tif#.png,no_wall
patch-125-450-150-475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-450-150-475-#SK1070_combined.tif#.png,wall
patch-125-475-150-500-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-475-150-500-#SK1070_combined.tif#.png,no_wall
patch-125-50-150-75-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-50-150-75-#SK1070_combined.tif#.png,no_wall
patch-125-500-150-525-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-500-150-525-#SK1070_combined.tif#.png,no_wall
patch-125-525-150-550-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-525-150-550-#SK1070_combined.tif#.png,no_wall
patch-125-550-150-575-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-550-150-575-#SK1070_combined.tif#.png,wall
patch-125-575-150-600-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-575-150-600-#SK1070_combined.tif#.png,wall
patch-125-600-150-625-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-600-150-625-#SK1070_combined.tif#.png,no_wall
patch-125-625-150-650-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-625-150-650-#SK1070_combined.tif#.png,no_wall
patch-125-650-150-675-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-650-150-675-#SK1070_combined.tif#.png,no_wall
patch-125-675-150-700-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-675-150-700-#SK1070_combined.tif#.png,wall
patch-125-700-150-725-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-700-150-725-#SK1070_combined.tif#.png,wall
patch-125-725-150-750-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-725-150-750-#SK1070_combined.tif#.png,wall
patch-125-75-150-100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-75-150-100-#SK1070_combined.tif#.png,no_wall
patch-125-750-150-775-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-750-150-775-#SK1070_combined.tif#.png,no_wall
patch-125-775-150-800-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-775-150-800-#SK1070_combined.tif#.png,no_wall
patch-125-800-150-825-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-800-150-825-#SK1070_combined.tif#.png,no_wall
patch-125-825-150-850-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-825-150-850-#SK1070_combined.tif#.png,no_wall
patch-125-850-150-875-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-850-150-875-#SK1070_combined.tif#.png,no_wall
patch-125-875-150-900-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-875-150-900-#SK1070_combined.tif#.png,no_wall
patch-125-900-150-925-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-900-150-925-#SK1070_combined.tif#.png,no_wall
patch-125-925-150-950-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-925-150-950-#SK1070_combined.tif#.png,no_wall
patch-125-950-150-975-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-950-150-975-#SK1070_combined.tif#.png,no_wall
patch-125-975-150-1000-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-125-975-150-1000-#SK1070_combined.tif#.png,no_wall
patch-150-0-175-25-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-0-175-25-#SK1070_combined.tif#.png,no_wall
patch-150-100-175-125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-100-175-125-#SK1070_combined.tif#.png,no_wall
patch-150-1000-175-1025-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1000-175-1025-#SK1070_combined.tif#.png,wall
patch-150-1025-175-1050-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1025-175-1050-#SK1070_combined.tif#.png,wall
patch-150-1050-175-1075-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1050-175-1075-#SK1070_combined.tif#.png,no_wall
patch-150-1075-175-1100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1075-175-1100-#SK1070_combined.tif#.png,no_wall
patch-150-1100-175-1125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1100-175-1125-#SK1070_combined.tif#.png,no_wall
patch-150-1125-175-1150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1125-175-1150-#SK1070_combined.tif#.png,no_wall
patch-150-1150-175-1175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1150-175-1175-#SK1070_combined.tif#.png,no_wall
patch-150-1175-175-1200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1175-175-1200-#SK1070_combined.tif#.png,no_wall
patch-150-1200-175-1225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1200-175-1225-#SK1070_combined.tif#.png,no_wall
patch-150-1225-175-1250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1225-175-1250-#SK1070_combined.tif#.png,wall
patch-150-125-175-150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-125-175-150-#SK1070_combined.tif#.png,no_wall
patch-150-1250-175-1275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1250-175-1275-#SK1070_combined.tif#.png,no_wall
patch-150-1275-175-1300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1275-175-1300-#SK1070_combined.tif#.png,no_wall
patch-150-1300-175-1325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1300-175-1325-#SK1070_combined.tif#.png,no_wall
patch-150-1325-175-1350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1325-175-1350-#SK1070_combined.tif#.png,no_wall
patch-150-1350-175-1375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1350-175-1375-#SK1070_combined.tif#.png,no_wall
patch-150-1375-175-1400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1375-175-1400-#SK1070_combined.tif#.png,no_wall
patch-150-1400-175-1425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1400-175-1425-#SK1070_combined.tif#.png,no_wall
patch-150-1425-175-1450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1425-175-1450-#SK1070_combined.tif#.png,wall
patch-150-1450-175-1475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1450-175-1475-#SK1070_combined.tif#.png,wall
patch-150-1475-175-1492-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-1475-175-1492-#SK1070_combined.tif#.png,no_wall
patch-150-150-175-175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-150-175-175-#SK1070_combined.tif#.png,wall
patch-150-175-175-200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-175-175-200-#SK1070_combined.tif#.png,no_wall
patch-150-200-175-225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-200-175-225-#SK1070_combined.tif#.png,no_wall
patch-150-225-175-250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-225-175-250-#SK1070_combined.tif#.png,wall
patch-150-25-175-50-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-25-175-50-#SK1070_combined.tif#.png,wall
patch-150-250-175-275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-250-175-275-#SK1070_combined.tif#.png,no_wall
patch-150-275-175-300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-275-175-300-#SK1070_combined.tif#.png,wall
patch-150-300-175-325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-300-175-325-#SK1070_combined.tif#.png,no_wall
patch-150-325-175-350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-325-175-350-#SK1070_combined.tif#.png,no_wall
patch-150-350-175-375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-350-175-375-#SK1070_combined.tif#.png,no_wall
patch-150-375-175-400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-375-175-400-#SK1070_combined.tif#.png,no_wall
patch-150-400-175-425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-400-175-425-#SK1070_combined.tif#.png,wall
patch-150-425-175-450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-425-175-450-#SK1070_combined.tif#.png,no_wall
patch-150-450-175-475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-450-175-475-#SK1070_combined.tif#.png,wall
patch-150-475-175-500-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-475-175-500-#SK1070_combined.tif#.png,no_wall
patch-150-50-175-75-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-50-175-75-#SK1070_combined.tif#.png,no_wall
patch-150-500-175-525-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-500-175-525-#SK1070_combined.tif#.png,no_wall
patch-150-525-175-550-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-525-175-550-#SK1070_combined.tif#.png,no_wall
patch-150-550-175-575-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-550-175-575-#SK1070_combined.tif#.png,no_wall
patch-150-575-175-600-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-575-175-600-#SK1070_combined.tif#.png,wall
patch-150-600-175-625-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-600-175-625-#SK1070_combined.tif#.png,wall
patch-150-625-175-650-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-625-175-650-#SK1070_combined.tif#.png,wall
patch-150-650-175-675-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-650-175-675-#SK1070_combined.tif#.png,wall
patch-150-675-175-700-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-675-175-700-#SK1070_combined.tif#.png,wall
patch-150-700-175-725-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-700-175-725-#SK1070_combined.tif#.png,no_wall
patch-150-725-175-750-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-725-175-750-#SK1070_combined.tif#.png,no_wall
patch-150-75-175-100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-75-175-100-#SK1070_combined.tif#.png,no_wall
patch-150-750-175-775-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-750-175-775-#SK1070_combined.tif#.png,no_wall
patch-150-775-175-800-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-775-175-800-#SK1070_combined.tif#.png,no_wall
patch-150-800-175-825-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-800-175-825-#SK1070_combined.tif#.png,no_wall
patch-150-825-175-850-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-825-175-850-#SK1070_combined.tif#.png,no_wall
patch-150-850-175-875-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-850-175-875-#SK1070_combined.tif#.png,no_wall
patch-150-875-175-900-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-875-175-900-#SK1070_combined.tif#.png,no_wall
patch-150-900-175-925-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-900-175-925-#SK1070_combined.tif#.png,no_wall
patch-150-925-175-950-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-925-175-950-#SK1070_combined.tif#.png,wall
patch-150-950-175-975-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-950-175-975-#SK1070_combined.tif#.png,wall
patch-150-975-175-1000-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-150-975-175-1000-#SK1070_combined.tif#.png,wall
patch-175-0-200-25-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-0-200-25-#SK1070_combined.tif#.png,no_wall
patch-175-100-200-125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-100-200-125-#SK1070_combined.tif#.png,no_wall
patch-175-1000-200-1025-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1000-200-1025-#SK1070_combined.tif#.png,no_wall
patch-175-1025-200-1050-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1025-200-1050-#SK1070_combined.tif#.png,no_wall
patch-175-1050-200-1075-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1050-200-1075-#SK1070_combined.tif#.png,no_wall
patch-175-1075-200-1100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1075-200-1100-#SK1070_combined.tif#.png,no_wall
patch-175-1100-200-1125-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1100-200-1125-#SK1070_combined.tif#.png,no_wall
patch-175-1125-200-1150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1125-200-1150-#SK1070_combined.tif#.png,no_wall
patch-175-1150-200-1175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1150-200-1175-#SK1070_combined.tif#.png,no_wall
patch-175-1175-200-1200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1175-200-1200-#SK1070_combined.tif#.png,no_wall
patch-175-1200-200-1225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1200-200-1225-#SK1070_combined.tif#.png,no_wall
patch-175-1225-200-1250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1225-200-1250-#SK1070_combined.tif#.png,wall
patch-175-125-200-150-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-125-200-150-#SK1070_combined.tif#.png,no_wall
patch-175-1250-200-1275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1250-200-1275-#SK1070_combined.tif#.png,no_wall
patch-175-1275-200-1300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1275-200-1300-#SK1070_combined.tif#.png,no_wall
patch-175-1300-200-1325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1300-200-1325-#SK1070_combined.tif#.png,no_wall
patch-175-1325-200-1350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1325-200-1350-#SK1070_combined.tif#.png,no_wall
patch-175-1350-200-1375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1350-200-1375-#SK1070_combined.tif#.png,no_wall
patch-175-1375-200-1400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1375-200-1400-#SK1070_combined.tif#.png,no_wall
patch-175-1400-200-1425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1400-200-1425-#SK1070_combined.tif#.png,no_wall
patch-175-1425-200-1450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1425-200-1450-#SK1070_combined.tif#.png,wall
patch-175-1450-200-1475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1450-200-1475-#SK1070_combined.tif#.png,wall
patch-175-1475-200-1492-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-1475-200-1492-#SK1070_combined.tif#.png,no_wall
patch-175-150-200-175-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-150-200-175-#SK1070_combined.tif#.png,wall
patch-175-175-200-200-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-175-200-200-#SK1070_combined.tif#.png,wall
patch-175-200-200-225-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-200-200-225-#SK1070_combined.tif#.png,no_wall
patch-175-225-200-250-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-225-200-250-#SK1070_combined.tif#.png,wall
patch-175-25-200-50-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-25-200-50-#SK1070_combined.tif#.png,wall
patch-175-250-200-275-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-250-200-275-#SK1070_combined.tif#.png,wall
patch-175-275-200-300-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-275-200-300-#SK1070_combined.tif#.png,wall
patch-175-300-200-325-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-300-200-325-#SK1070_combined.tif#.png,wall
patch-175-325-200-350-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-325-200-350-#SK1070_combined.tif#.png,no_wall
patch-175-350-200-375-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-350-200-375-#SK1070_combined.tif#.png,wall
patch-175-375-200-400-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-375-200-400-#SK1070_combined.tif#.png,wall
patch-175-400-200-425-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-400-200-425-#SK1070_combined.tif#.png,wall
patch-175-425-200-450-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-425-200-450-#SK1070_combined.tif#.png,wall
patch-175-450-200-475-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-450-200-475-#SK1070_combined.tif#.png,wall
patch-175-475-200-500-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-475-200-500-#SK1070_combined.tif#.png,wall
patch-175-50-200-75-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-50-200-75-#SK1070_combined.tif#.png,no_wall
patch-175-500-200-525-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-500-200-525-#SK1070_combined.tif#.png,no_wall
patch-175-525-200-550-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-525-200-550-#SK1070_combined.tif#.png,no_wall
patch-175-550-200-575-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-550-200-575-#SK1070_combined.tif#.png,no_wall
patch-175-575-200-600-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-575-200-600-#SK1070_combined.tif#.png,wall
patch-175-600-200-625-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-600-200-625-#SK1070_combined.tif#.png,wall
patch-175-625-200-650-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-625-200-650-#SK1070_combined.tif#.png,wall
patch-175-650-200-675-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-650-200-675-#SK1070_combined.tif#.png,no_wall
patch-175-675-200-700-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-675-200-700-#SK1070_combined.tif#.png,no_wall
patch-175-700-200-725-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-700-200-725-#SK1070_combined.tif#.png,no_wall
patch-175-725-200-750-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-725-200-750-#SK1070_combined.tif#.png,no_wall
patch-175-75-200-100-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-75-200-100-#SK1070_combined.tif#.png,no_wall
patch-175-750-200-775-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-750-200-775-#SK1070_combined.tif#.png,no_wall
patch-175-775-200-800-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-775-200-800-#SK1070_combined.tif#.png,no_wall
patch-175-800-200-825-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-800-200-825-#SK1070_combined.tif#.png,no_wall
patch-175-825-200-850-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-825-200-850-#SK1070_combined.tif#.png,no_wall
patch-175-850-200-875-#SK1070_combined.tif#.png,c:\Users\alexad\Documents\GitHub\cnn-boundaries\content\tifs\patches\patch-175-850-200-875-#SK1070_combined.tif#.png,wall
